timestamp,depth,roll,pitch,yaw,vertical_acceleration,depth_beneath_rov,Depth_below_Transducer_depth_in_M
1618745966.6527183,0.5,9.59,6.17,174.17,10.19,14.52,18.7
1618745966.7477164,0.5,9.59,6.17,174.17,10.19,14.47,18.7
1618745966.8427541,0.5,9.29,6.66,174.17,10.19,14.47,18.7
1618745966.937713,0.5,9.29,6.66,165.94,10.3,14.47,18.7
1618745967.032729,0.5,9.29,6.66,165.94,10.3,14.47,18.7
1618745967.128746,0.5,8.5,6.17,165.94,10.3,14.43,18.7
1618745967.2227101,0.5,8.5,6.17,164.0,10.0,14.43,18.7
1618745967.3177128,0.5,8.5,6.17,164.0,10.0,14.43,18.7
1618745967.4117365,0.5,8.5,6.17,164.0,10.0,14.43,18.7
1618745967.5067112,0.5,8.91,6.17,164.0,10.0,14.43,18.7
1618745967.5997097,0.5,8.91,6.61,163.54,10.34,14.43,18.7
1618745967.7097201,0.5,8.91,6.61,163.54,10.34,14.43,18.7
1618745967.8037214,0.5,9.0,6.61,163.54,10.34,14.32,18.7
1618745967.899711,0.5,9.0,6.24,147.95,10.34,14.32,18.7
1618745967.9947188,0.5,9.0,6.24,147.95,10.18,14.32,18.7
1618745968.0907118,0.5,9.0,6.24,147.95,10.18,14.3,18.7
1618745968.185731,0.5,8.94,6.0,145.21,10.18,14.3,18.7
1618745968.2817655,0.5,8.94,6.0,145.21,10.3,14.3,18.7
1618745968.3767114,0.5,8.94,6.0,145.21,10.3,14.3,18.7
1618745968.4717214,0.5,8.94,6.0,145.21,10.3,14.27,18.7
1618745968.5657494,0.5,9.18,5.8,145.21,10.3,14.27,18.7
1618745968.6607504,0.5,9.18,5.8,145.45,10.16,14.27,18.7
1618745968.7557714,0.5,9.18,5.8,145.45,10.16,14.27,18.7
1618745968.8497112,0.5,8.33,5.8,145.45,10.16,14.32,18.7
1618745968.942716,0.5,8.33,6.22,145.63,10.16,14.32,18.7
1618745969.0377166,0.5,8.33,6.22,145.63,10.26,14.32,18.7
1618745969.133717,0.5,8.73,6.22,145.63,10.26,14.33,18.7
1618745969.2287157,0.5,8.73,6.22,145.63,10.26,14.33,18.7
1618745969.3217175,0.5,8.73,6.1,145.53,10.26,14.33,18.7
1618745969.4287388,0.5,8.73,6.1,145.53,10.27,14.33,18.7
1618745969.5237174,0.5,8.73,6.1,145.53,10.27,14.28,18.7
1618745969.6177082,0.5,8.4,6.44,145.53,10.27,14.28,18.7
1618745969.713717,0.5,8.4,6.44,137.45,10.29,14.28,18.7
1618745969.8077307,0.5,8.4,6.44,137.45,10.29,14.25,18.7
1618745969.9027135,0.5,8.19,7.07,137.45,10.29,14.25,18.7
1618745969.9977112,0.5,8.19,7.07,145.59,10.2,14.25,18.7
1618745970.0917106,0.5,8.19,7.07,145.59,10.2,14.25,18.7
1618745970.1867106,0.5,8.19,7.07,145.59,10.2,14.25,18.7
1618745970.2807436,0.5,8.48,7.07,145.59,10.2,14.25,18.7
1618745970.3757267,0.5,8.48,6.9,150.4,10.23,14.25,18.7
1618745970.4697094,0.5,8.48,6.9,150.4,10.23,14.25,18.7
1618745970.5647287,0.5,7.87,6.9,150.4,10.23,14.12,18.7
1618745970.6597207,0.5,7.87,6.85,149.32,10.23,14.12,18.7
1618745970.7537534,0.5,7.87,6.85,149.32,10.23,14.12,18.7
1618745970.8487127,0.5,9.34,6.85,149.32,10.23,14.08,18.7
1618745970.9427125,0.5,9.34,6.85,149.32,10.23,14.08,18.7
1618745971.0527503,0.5,9.34,6.0,143.97,10.23,14.08,18.7
1618745971.146751,0.5,9.34,6.0,143.97,10.27,14.08,18.7
1618745971.2427125,0.5,9.34,6.0,143.97,10.27,14.06,18.7
1618745971.337711,0.5,8.47,6.22,143.97,10.27,14.06,18.7
1618745971.4337165,0.5,8.47,6.22,142.0,10.0,14.06,18.7
1618745971.52975,0.5,8.47,6.22,142.0,10.0,14.1,18.7
1618745971.6257102,0.5,8.12,6.68,142.0,10.0,14.1,18.7
1618745971.7207236,0.5,8.12,6.68,148.13,10.22,14.1,18.7
1618745971.8167174,0.5,8.12,6.68,148.13,10.22,14.1,18.7
1618745971.9117193,0.5,7.38,6.68,148.13,10.22,14.07,18.7
1618745972.0227296,0.5,7.38,5.78,141.59,10.22,14.07,18.7
1618745972.1157207,0.5,7.38,5.78,141.59,10.22,14.07,18.7
1618745972.2097156,0.5,7.38,5.78,141.59,10.22,14.07,18.7
1618745972.3047109,0.5,7.86,5.78,141.59,10.22,14.04,18.7
1618745972.398715,0.5,7.86,6.0,149.11,10.22,14.04,18.7
1618745972.494714,0.5,7.86,6.0,149.11,10.15,14.04,18.7
1618745972.590712,0.5,7.86,6.0,149.11,10.15,14.01,18.7
1618745972.6867085,0.5,8.49,6.93,149.11,10.15,14.01,18.7
1618745972.7827103,0.5,8.49,6.93,142.6,10.3,14.01,18.7
1618745972.8767626,0.5,8.49,6.93,142.6,10.3,14.01,18.7
1618745972.9727075,0.5,7.85,6.46,142.6,10.3,13.92,18.7
1618745973.068712,0.5,7.85,6.46,157.94,10.21,13.92,18.7
1618745973.1647086,0.5,7.85,6.46,157.94,10.21,13.92,18.7
1618745973.2597525,0.5,7.85,6.46,157.94,10.21,13.92,18.7
1618745973.355712,0.5,8.0,6.46,157.94,10.21,13.92,18.7
1618745973.464724,0.5,8.0,6.66,136.92,10.21,13.92,18.7
1618745973.5607102,0.5,8.0,6.66,136.92,10.31,13.92,18.7
1618745973.6537163,0.5,8.0,6.66,136.92,10.31,13.89,18.7
1618745973.7487092,0.5,8.37,6.17,135.74,10.31,13.89,18.7
1618745973.8427162,0.5,8.37,6.17,135.74,10.38,13.89,18.7
1618745973.9367192,0.5,8.37,6.17,135.74,10.38,13.9,18.7
1618745974.0317118,0.5,9.27,6.41,135.74,10.38,13.9,18.7
1618745974.1267123,0.5,9.27,6.41,134.74,10.22,13.9,18.7
1618745974.2227154,0.5,9.27,6.41,134.74,10.22,13.9,18.7
1618745974.3187108,0.5,9.27,6.41,134.74,10.22,13.9,18.7
1618745974.411714,0.5,8.18,6.41,134.74,10.22,13.88,18.7
1618745974.5077221,0.5,8.18,6.41,143.66,10.29,13.88,18.7
1618745974.6027503,0.5,8.18,6.41,143.66,10.29,13.88,18.7
1618745974.6977174,0.5,9.12,6.41,143.66,10.29,13.85,18.7
1618745974.792712,0.5,9.12,6.19,141.81,10.29,13.85,18.7
1618745974.886712,0.5,9.12,6.19,141.81,10.23,13.85,18.7
1618745974.9817095,0.5,8.67,6.19,141.81,10.23,13.85,18.7
1618745975.074718,0.5,8.67,6.19,141.81,10.23,13.85,18.7
1618745975.1687157,0.5,8.67,6.34,141.21,10.23,13.85,18.7
1618745975.264712,0.5,8.67,6.34,141.21,10.27,13.85,18.7
1618745975.3607275,0.5,8.67,6.34,141.21,10.27,13.81,18.7
1618745975.4567108,0.5,8.61,5.75,141.21,10.27,13.81,18.7
1618745975.5507169,0.5,8.61,5.75,141.25,10.27,13.81,18.7
1618745975.6457179,0.5,8.61,5.75,141.25,10.27,13.78,18.7
1618745975.7407193,0.5,8.49,6.56,141.25,10.27,13.78,18.7
1618745975.8367465,0.5,8.49,6.56,136.81,10.29,13.78,18.7
1618745975.9307504,0.5,8.49,6.56,136.81,10.29,13.78,18.7
1618745976.025713,0.5,9.44,6.56,136.81,10.29,13.75,18.7
1618745976.1217167,0.5,9.44,6.56,136.81,10.29,13.75,18.7
1618745976.2147148,0.5,9.44,6.68,133.2,10.42,13.75,18.7
1618745976.310709,0.4,9.44,6.68,133.2,10.42,13.75,18.7
1618745976.40671,0.4,9.26,6.68,133.2,10.42,13.71,18.7
1618745976.5147095,0.4,9.26,6.88,142.36,10.42,13.71,18.7
1618745976.608722,0.5,9.26,6.88,142.36,10.43,13.71,18.7
1618745976.704716,0.5,9.26,6.88,142.36,10.43,13.7,18.7
1618745976.800712,0.5,9.17,7.04,135.01,10.43,13.7,18.7
1618745976.8967123,0.5,9.17,7.04,135.01,10.43,13.7,18.7
1618745976.9917114,0.5,9.17,7.04,135.01,10.43,13.72,18.7
1618745977.0867143,0.5,9.17,7.04,135.01,10.43,13.72,18.7
1618745977.1817203,0.5,8.49,6.41,135.01,10.43,13.72,18.7
1618745977.2757258,0.5,8.49,6.41,142.75,10.23,13.72,18.7
1618745977.3697157,0.5,8.49,6.41,142.75,10.23,13.72,18.7
1618745977.464717,0.5,9.38,6.17,142.75,10.23,13.72,18.7
1618745977.559709,0.5,9.38,6.17,147.36,10.32,13.72,18.7
1618745977.6557095,0.4,9.38,6.17,147.36,10.32,13.72,18.7
1618745977.7497156,0.4,8.31,6.17,147.36,10.32,13.71,18.7
1618745977.844714,0.4,8.31,5.36,140.58,10.12,13.71,18.7
1618745977.9540074,0.5,8.31,5.36,140.58,10.12,13.71,18.7
1618745978.0490081,0.5,8.12,5.36,140.58,10.12,13.7,18.7
1618745978.1420093,0.5,8.12,5.36,140.58,10.12,13.7,18.7
1618745978.2370105,0.5,8.12,5.78,139.13,10.12,13.7,18.7
1618745978.3313468,0.0,8.12,5.78,139.13,10.16,13.7,18.7
1618745978.4093394,0.0,7.56,5.78,139.13,10.16,13.66,18.7
1618745978.5193393,0.0,7.56,5.25,141.16,10.16,13.66,18.7
1618745978.6143389,0.5,7.56,5.25,141.16,10.32,13.66,18.7
1618745978.7083457,0.5,7.56,5.25,141.16,10.32,13.66,18.7
1618745978.8023517,0.5,6.96,4.67,139.59,10.32,13.66,18.7
1618745978.897338,0.5,6.96,4.67,139.59,10.32,13.66,18.7
1618745978.9913406,0.5,6.96,4.67,139.59,10.32,13.66,18.7
1618745979.0863488,0.5,6.96,4.67,139.59,10.32,13.57,18.7
1618745979.1813457,0.5,6.14,4.8,139.59,10.32,13.57,18.7
1618745979.2763422,0.5,6.14,4.8,139.87,10.18,13.57,18.7
1618745979.370338,0.5,6.14,4.8,139.87,10.18,13.57,18.7
1618745979.465345,0.5,6.94,4.86,139.87,10.18,13.57,18.7
1618745979.5613403,0.5,6.94,4.86,140.0,10.0,13.57,18.7
1618745979.6543634,0.5,6.94,4.86,140.0,10.0,13.57,18.7
1618745979.7493386,0.5,6.94,4.86,140.0,10.0,13.57,18.7
1618745979.8453386,0.5,6.39,4.86,140.0,10.0,13.55,18.7
1618745979.9403398,0.5,6.39,4.67,131.61,10.0,13.55,18.7
1618745980.0343657,0.5,6.39,4.67,131.61,10.0,13.55,18.7
1618745980.1293368,0.5,6.17,4.67,131.61,10.0,13.54,18.7
1618745980.2243545,0.5,6.17,4.86,135.46,10.0,13.54,18.7
1618745980.319344,0.5,6.17,4.86,135.46,10.08,13.54,18.7
1618745980.4133406,0.5,5.93,4.86,135.46,10.08,13.53,18.7
1618745980.5083456,0.5,5.93,4.86,135.46,10.08,13.53,18.7
1618745980.6023407,0.5,5.93,4.86,135.92,10.08,13.53,18.7
1618745980.696342,0.5,5.93,4.86,135.92,10.39,13.53,18.7
1618745980.7913387,0.5,5.93,4.86,135.92,10.39,13.53,18.7
1618745980.8843474,0.5,5.26,3.96,139.5,10.39,13.53,18.7
1618745980.97934,0.5,5.26,3.96,139.5,10.2,13.53,18.7
1618745981.071338,0.5,5.26,3.96,139.5,10.2,13.53,18.7
1618745981.1663444,0.5,5.1,3.98,139.5,10.2,13.53,18.7
1618745981.260338,0.5,5.1,3.98,133.99,10.23,13.53,18.7
1618745981.3543482,0.5,5.1,3.98,133.99,10.23,13.53,18.7
1618745981.4503396,0.5,5.1,3.98,133.99,10.23,13.53,18.7
1618745981.545377,0.5,3.95,3.96,133.99,10.23,13.53,18.7
1618745981.6533473,0.5,3.95,3.96,140.26,10.17,13.53,18.7
1618745981.747347,0.5,3.95,3.96,140.26,10.17,13.53,18.7
1618745981.8413393,0.5,5.03,3.99,140.26,10.17,13.54,18.7
1618745981.936345,0.5,5.03,3.99,135.09,10.14,13.54,18.7
1618745982.0313406,0.5,5.03,3.99,135.09,10.14,13.54,18.7
1618745982.1253402,0.5,5.12,3.99,135.09,10.14,13.52,18.7
1618745982.2203379,0.5,5.12,3.99,135.09,10.14,13.52,18.7
1618745982.3143418,0.5,5.12,3.8,133.6,10.3,13.52,18.7
1618745982.4103389,0.5,5.12,3.8,133.6,10.3,13.52,18.7
1618745982.5043485,0.5,4.39,3.8,133.6,10.3,13.51,18.7
1618745982.5983396,0.5,4.39,4.26,134.35,10.3,13.51,18.7
1618745982.692343,0.0,4.39,4.26,134.35,10.27,13.51,18.7
1618745982.7863576,0.0,4.39,4.26,134.35,10.27,13.53,18.7
1618745982.8813386,0.0,5.52,3.98,134.14,10.27,13.53,18.7
1618745982.9763517,0.0,5.52,3.98,134.14,10.22,13.53,18.7
1618745983.07234,0.0,5.52,3.98,134.14,10.22,13.53,18.7
1618745983.168353,0.0,5.52,3.98,134.14,10.22,13.48,18.7
1618745983.2633433,0.0,4.14,4.43,134.14,10.22,13.48,18.7
1618745983.358353,0.0,4.14,4.43,131.67,10.06,13.48,18.7
1618745983.4533434,0.5,4.14,4.43,131.67,10.06,13.48,18.7
1618745983.5643485,0.5,4.56,5.31,131.67,10.06,13.47,18.7
1618745983.6593785,0.5,4.56,5.31,124.83,10.27,13.47,18.7
1618745983.755341,0.5,4.56,5.31,124.83,10.27,13.47,18.7
1618745983.85234,0.5,5.05,5.31,124.83,10.27,13.45,18.7
1618745983.946354,0.5,5.05,5.29,141.44,10.27,13.45,18.7
1618745984.0418737,0.5,5.05,5.29,141.44,10.29,13.45,18.7
1618745984.1368802,0.5,5.47,5.29,141.44,10.29,13.42,18.7
1618745984.232878,0.5,5.47,5.31,127.22,10.29,13.42,18.7
1618745984.327879,0.5,5.47,5.31,127.22,10.29,13.42,18.7
1618745984.42088,0.5,5.47,5.31,127.22,10.27,13.42,18.7
1618745984.5138786,0.5,5.47,5.31,127.22,10.27,13.42,18.7
1618745984.6088765,0.5,4.57,4.86,140.76,10.27,13.42,18.7
1618745984.7028763,0.5,4.57,4.86,140.76,10.15,13.42,18.7
1618745984.7978787,0.5,4.57,4.86,140.76,10.15,13.44,18.7
1618745984.892878,0.5,4.9,4.45,140.76,10.15,13.44,18.7
1618745984.9888752,0.5,4.9,4.45,131.03,10.22,13.44,18.7
1618745985.083879,0.5,4.9,4.45,131.03,10.22,13.43,18.7
1618745985.176877,0.5,4.9,4.45,131.03,10.22,13.43,18.7
1618745985.2719152,0.5,3.76,4.43,131.03,10.22,13.43,18.7
1618745985.3668766,0.5,3.76,4.43,132.68,10.27,13.43,18.7
1618745985.460875,0.5,3.76,4.43,132.68,10.27,13.43,18.7
1618745985.553882,0.5,4.82,4.91,132.68,10.27,13.43,18.7
1618745985.6618779,0.5,4.82,4.91,130.64,10.27,13.43,18.7
1618745985.7568743,0.4,4.82,4.91,130.64,10.27,13.43,18.7
1618745985.8508892,0.4,4.01,4.91,130.64,10.27,13.43,18.7
1618745985.9448829,0.4,4.01,4.69,129.97,10.27,13.43,18.7
1618745986.0398805,0.4,4.01,4.69,129.97,10.27,13.43,18.7
1618745986.1338782,0.5,4.01,4.69,129.97,10.27,13.43,18.7
1618745986.2278771,0.5,3.74,4.69,129.97,10.27,13.39,18.7
1618745986.3218827,0.5,3.74,4.4,129.46,10.27,13.39,18.7
1618745986.414879,0.5,3.74,4.4,129.46,10.15,13.39,18.7
1618745986.5088775,0.5,4.6,4.4,129.46,10.15,13.41,18.7
1618745986.6018755,0.5,4.6,5.04,129.18,10.15,13.41,18.7
1618745986.6968777,0.5,4.6,5.04,129.18,10.3,13.41,18.7
1618745986.7908752,0.5,4.6,5.04,129.18,10.3,13.41,18.7
1618745986.8849134,0.5,4.45,5.04,129.18,10.3,13.38,18.7
1618745986.979882,0.5,4.45,4.64,129.69,10.3,13.38,18.7
1618745987.072883,0.5,4.45,4.64,129.69,10.15,13.38,18.7
1618745987.1678789,0.5,4.45,4.64,129.69,10.15,13.38,18.7
1618745987.2628827,0.5,4.42,4.69,128.26,10.15,13.38,18.7
1618745987.358876,0.5,4.42,4.69,128.26,10.23,13.38,18.7
1618745987.4528878,0.5,4.42,4.69,128.26,10.23,13.38,18.7
1618745987.546877,0.5,4.42,4.69,128.26,10.23,13.38,18.7
1618745987.6408908,0.5,3.93,4.62,128.26,10.23,13.38,18.7
1618745987.736879,0.5,3.93,4.62,129.16,10.33,13.38,18.7
1618745987.832878,0.5,3.93,4.62,129.16,10.33,13.38,18.7
1618745987.9268718,0.5,4.18,4.86,129.16,10.33,13.38,18.7
1618745988.0218763,0.5,4.18,4.86,128.54,10.23,13.38,18.7
1618745988.1178796,0.5,4.18,4.86,128.54,10.23,13.38,18.7
1618745988.2108848,0.5,4.18,4.86,128.54,10.23,13.34,18.7
1618745988.3048759,0.5,4.18,5.06,127.08,10.15,13.34,18.7
1618745988.4008822,0.5,4.18,5.06,127.08,10.15,13.34,18.7
1618745988.4958827,0.5,4.18,5.06,127.08,10.15,13.34,18.7
1618745988.6049135,0.5,4.42,5.06,127.08,10.15,13.31,18.7
1618745988.700873,0.5,4.42,4.84,127.6,10.15,13.31,18.7
1618745988.7958732,0.5,4.42,4.84,127.6,10.3,13.31,18.7
1618745988.890877,0.5,4.38,4.84,127.6,10.3,13.31,18.7
1618745988.9868786,0.5,4.38,4.87,126.67,10.3,13.31,18.7
1618745989.0808747,0.5,4.38,4.87,126.67,10.3,13.31,18.7
1618745989.1898756,0.5,4.38,4.87,126.67,10.3,13.3,18.7
1618745989.284876,0.5,4.18,4.91,126.48,10.3,13.3,18.7
1618745989.3798807,0.5,4.18,4.91,126.48,10.15,13.3,18.7
1618745989.4758797,0.5,4.18,4.91,126.48,10.15,13.3,18.7
1618745989.5708733,0.5,4.43,4.58,126.48,10.15,13.3,18.7
1618745989.664878,0.5,4.43,4.58,126.48,10.15,13.3,18.7
1618745989.7608757,0.5,4.43,4.58,126.33,10.22,13.3,18.7
1618745989.856879,0.5,4.43,4.58,126.33,10.22,13.3,18.7
1618745989.951302,0.5,4.8,4.4,126.33,10.22,13.3,18.7
1618745990.0448837,0.5,4.8,4.4,126.82,10.27,13.3,18.7
1618745990.1388843,0.5,4.8,4.4,126.82,10.27,13.3,18.7
1618745990.2348735,0.5,4.4,4.4,126.82,10.27,13.36,18.7
1618745990.3298728,0.5,4.4,4.89,125.14,10.14,13.36,18.7
1618745990.4248745,0.5,4.4,4.89,125.14,10.14,13.36,18.7
1618745990.5188758,0.5,3.79,4.89,125.14,10.14,13.36,18.7
1618745990.6128733,0.5,3.79,4.6,126.02,10.14,13.36,18.7
1618745990.708874,0.5,3.79,4.6,126.02,10.14,13.36,18.7
1618745990.8038802,0.5,3.79,4.6,126.02,10.14,13.36,18.7
1618745990.8998756,0.5,3.79,4.6,126.02,10.14,13.36,18.7
1618745990.994879,0.5,3.98,4.84,125.13,10.14,13.36,18.7
1618745991.0898778,0.4,3.98,4.84,125.13,10.26,13.36,18.7
1618745991.1848788,0.4,3.98,4.84,125.13,10.26,13.43,18.7
1618745991.2788727,0.4,4.6,4.43,125.13,10.26,13.43,18.7
1618745991.3738804,0.5,4.6,4.43,123.35,10.18,13.43,18.7
1618745991.469894,0.5,4.6,4.43,123.35,10.18,13.43,18.7
1618745991.5648928,0.5,4.6,4.43,123.35,10.18,13.43,18.7
1618745991.6598804,0.5,4.2,4.65,123.35,10.18,13.42,18.7
1618745991.7548757,0.5,4.2,4.65,124.85,10.21,13.42,18.7
1618745991.8488793,0.4,4.2,4.65,124.85,10.21,13.42,18.7
1618745991.9438775,0.4,4.17,4.0,124.85,10.21,13.38,18.7
1618745992.0388815,0.4,4.17,4.0,124.13,10.23,13.38,18.7
1618745992.134936,0.5,4.17,4.0,124.13,10.23,13.38,18.7
1618745992.2308943,0.5,4.15,4.0,124.13,10.23,13.39,18.7
1618745992.3258736,0.5,4.15,4.0,124.36,10.23,13.39,18.7
1618745992.4198754,0.5,4.15,4.0,124.36,10.23,13.39,18.7
1618745992.513887,0.5,4.15,4.0,124.36,10.23,13.39,18.7
1618745992.6088743,0.5,4.15,4.0,124.36,10.23,13.32,18.7
1618745992.7038739,0.5,3.95,4.67,122.91,10.23,13.32,18.7
1618745992.7988813,0.4,3.95,4.67,122.91,10.23,13.32,18.7
1618745992.894875,0.4,3.95,4.67,122.91,10.23,13.3,18.7
1618745992.9898775,0.4,4.2,4.65,122.91,10.23,13.3,18.7
1618745993.0848744,0.4,4.2,4.65,123.22,10.14,13.3,18.7
1618745993.1798942,0.4,4.2,4.65,123.22,10.14,13.34,18.7
1618745993.2748811,0.4,4.42,4.2,123.22,10.14,13.34,18.7
1618745993.369873,0.4,4.42,4.2,123.22,10.14,13.34,18.7
1618745993.4648778,0.4,4.42,4.2,122.99,10.37,13.34,18.7
1618745993.5598853,0.4,4.42,4.2,122.99,10.37,13.34,18.7
1618745993.6548748,0.4,4.15,4.64,122.99,10.37,13.34,18.7
1618745993.749873,0.4,4.15,4.64,123.57,10.25,13.34,18.7
1618745993.8458753,0.5,4.15,4.64,123.57,10.25,13.34,18.7
1618745993.9409149,0.5,4.18,4.64,123.57,10.25,13.32,18.7
1618745994.0363793,0.5,4.18,4.6,121.85,10.25,13.32,18.7
1618745994.1298888,0.5,4.18,4.6,121.85,10.21,13.32,18.7
1618745994.2398744,0.5,3.95,4.6,121.85,10.21,13.29,18.7
1618745994.3358734,0.5,3.95,4.84,121.73,10.21,13.29,18.7
1618745994.429877,0.5,3.95,4.84,121.73,10.21,13.29,18.7
1618745994.523877,0.5,3.95,4.84,121.73,10.29,13.29,18.7
1618745994.6188798,0.5,3.95,4.84,121.73,10.29,13.26,18.7
1618745994.7138755,0.5,4.39,4.4,122.16,10.29,13.26,18.7
1618745994.8078756,0.5,4.39,4.4,122.16,10.18,13.26,18.7
1618745994.9038725,0.5,4.39,4.4,122.16,10.18,13.24,18.7
1618745994.9988742,0.5,3.95,4.45,122.16,10.18,13.24,18.7
1618745995.1078753,0.5,3.95,4.45,121.92,10.18,13.24,18.7
1618745995.203876,0.5,3.95,4.45,121.92,10.18,13.29,18.7
1618745995.2998738,0.5,3.98,4.2,121.92,10.18,13.29,18.7
1618745995.3948784,0.5,3.98,4.2,122.31,10.21,13.29,18.7
1618745995.4898756,0.5,3.98,4.2,122.31,10.21,13.29,18.7
1618745995.5838754,0.5,3.98,4.2,122.31,10.21,13.29,18.7
1618745995.6788764,0.5,4.35,4.2,122.31,10.21,13.31,18.7
1618745995.7738762,0.5,4.35,4.2,122.1,10.41,13.31,18.7
1618745995.867908,0.5,4.35,4.2,122.1,10.41,13.31,18.7
1618745995.9628868,0.5,3.75,4.2,122.1,10.41,13.29,18.7
1618745996.057876,0.5,3.75,3.99,123.14,10.21,13.29,18.7
1618745996.1518927,0.5,3.75,3.99,123.14,10.21,13.29,18.7
1618745996.2468846,0.5,4.0,3.99,123.14,10.21,13.29,18.7
1618745996.3428736,0.5,4.0,3.99,123.14,10.21,13.29,18.7
1618745996.4378738,0.5,4.0,3.95,123.1,10.21,13.29,18.7
1618745996.5328777,0.4,4.0,3.95,123.1,10.18,13.29,18.7
1618745996.6288767,0.4,4.0,3.95,123.1,10.18,13.26,18.7
1618745996.7239115,0.4,4.0,4.18,122.28,10.18,13.26,18.7
1618745996.8188753,0.4,4.0,4.18,122.28,10.25,13.26,18.7
1618745996.9258761,0.4,4.0,4.18,122.28,10.25,13.26,18.7
1618745997.0208755,0.4,3.96,4.38,121.66,10.25,13.26,18.7
1618745997.114878,0.4,3.96,4.38,121.66,10.21,13.26,18.7
1618745997.1938858,0.4,3.96,4.38,121.66,10.21,13.26,18.7
1618745997.288875,0.4,3.96,4.38,121.66,10.21,13.32,18.7
1618745997.3828788,0.4,3.96,3.78,121.66,10.21,13.32,18.7
1618745997.47688,0.4,3.96,3.78,122.29,10.13,13.32,18.7
1618745997.5728729,0.4,3.96,3.78,122.29,10.13,13.33,18.7
1618745997.667878,0.4,4.62,4.2,122.29,10.13,13.33,18.7
1618745997.761877,0.4,4.62,4.2,123.67,10.29,13.33,18.7
1618745997.8568819,0.4,4.62,4.2,123.67,10.29,13.33,18.7
1618745997.9508889,0.4,3.96,4.2,123.67,10.29,13.44,18.7
1618745998.04688,0.4,3.96,4.2,123.67,10.29,13.44,18.7
1618745998.1409757,0.4,3.96,3.93,121.82,10.25,13.44,18.7
1618745998.2198758,0.4,3.96,3.93,121.82,10.25,13.44,18.7
1618745998.3158739,0.4,3.97,3.93,121.82,10.25,13.33,18.7
1618745998.4268744,0.4,3.97,4.16,122.38,10.25,13.33,18.7
1618745998.538872,0.5,3.97,4.16,122.38,10.21,13.33,18.7
1618745998.6358726,0.5,3.92,4.16,122.38,10.21,13.32,18.7
1618745998.7468748,0.5,3.92,4.18,12.0,10.21,13.32,18.7
1618745998.8548741,0.5,3.92,4.18,12.0,10.21,13.32,18.7
1618745998.9498765,0.5,3.92,4.18,12.0,10.21,13.38,18.7
1618745999.0458732,0.5,4.14,3.99,122.56,10.21,13.38,18.7
1618745999.1538763,0.5,4.14,3.99,122.56,10.21,13.38,18.7
1618745999.2318726,0.5,4.14,3.99,122.56,10.21,13.27,18.7
1618745999.3258777,0.5,4.14,3.99,122.56,10.21,13.27,18.7
1618745999.4198751,0.5,4.17,4.18,122.28,10.21,13.27,18.7
1618745999.5158854,0.4,4.17,4.18,122.28,10.21,13.27,18.7
1618745999.5938728,0.4,4.17,4.18,122.28,10.21,13.29,18.7
1618745999.6878748,0.4,3.75,3.95,12.0,10.21,13.29,18.7
1618745999.7828844,0.4,3.75,3.95,12.0,10.21,13.29,18.7
1618745999.8768737,0.4,3.75,3.95,12.0,10.21,13.29,18.7
1618745999.972874,0.4,3.75,3.95,12.0,10.21,13.25,18.7
1618746000.0688722,0.4,3.51,3.95,12.0,10.21,13.25,18.7
1618746000.164875,0.4,3.51,3.95,122.34,10.17,13.25,18.7
1618746000.2438743,0.5,3.51,3.95,122.34,10.17,13.25,18.7
1618746000.3398726,0.5,4.0,3.96,122.34,10.17,13.25,18.7
1618746000.433875,0.5,4.0,3.96,122.29,10.25,13.25,18.7
1618746000.5288787,0.4,4.0,3.96,122.29,10.25,13.25,18.7
1618746000.6068735,0.4,4.0,3.96,122.29,10.25,13.25,18.7
1618746000.7028725,0.4,3.73,3.54,122.29,10.25,13.0,18.7
1618746000.797876,0.4,3.73,3.54,119.6,10.21,13.0,18.7
1618746000.8928766,0.5,3.73,3.54,119.6,10.21,13.0,18.7
1618746000.9878762,0.5,3.53,3.54,119.6,10.21,13.28,18.7
1618746001.0818803,0.5,3.53,3.35,123.2,10.21,13.28,18.7
1618746001.1768744,0.4,3.53,3.35,123.2,10.17,13.28,18.7
1618746001.256875,0.4,3.53,3.35,123.2,10.17,13.28,18.7
1618746001.3518763,0.4,3.55,3.35,123.2,10.17,13.29,18.7
1618746001.460875,0.4,3.55,3.78,122.27,10.17,13.29,18.7
1618746001.554875,0.4,3.55,3.78,122.27,10.25,13.29,18.7
1618746001.6628747,0.4,3.55,3.78,122.27,10.25,13.3,18.7
1618746001.7568715,0.4,4.14,3.95,122.11,10.25,13.3,18.7
1618746001.851875,0.5,4.14,3.95,122.11,10.28,13.3,18.7
1618746001.9458725,0.5,4.14,3.95,122.11,10.28,13.33,18.7
1618746002.0408747,0.5,3.95,3.52,122.11,10.28,13.33,18.7
1618746002.134887,0.5,3.95,3.52,121.32,10.24,13.33,18.7
1618746002.2298737,0.5,3.95,3.52,121.32,10.24,13.33,18.7
1618746002.325875,0.5,3.73,3.77,121.32,10.24,13.31,18.7
1618746002.4218748,0.5,3.73,3.77,120.64,10.2,13.31,18.7
1618746002.5178785,0.5,3.73,3.77,120.64,10.2,13.31,18.7
1618746002.6128757,0.5,3.73,3.77,120.64,10.2,13.31,18.7
1618746002.708876,0.5,3.73,3.77,120.64,10.2,13.34,18.7
