timestamp,depth,roll,pitch,yaw,vertical_acceleration,depth_beneath_rov,Depth_below_Transducer_depth_in_M,Mean_Temprature_Water_temprature_in_C
1618745098.3510592,0.5,3.28,3.54,112.6,10.31,13.7,,20.1
1618745098.4630563,0.5,3.76,3.54,112.6,10.31,13.7,,20.1
1618745098.557098,0.5,3.76,3.8,115.29,10.31,13.7,,20.1
1618745098.653062,0.5,3.76,3.8,115.29,10.17,13.7,,20.1
1618745098.7480683,0.5,3.76,3.8,115.29,10.17,13.73,,20.1
1618745098.8430648,0.5,3.1,3.99,115.29,10.17,13.73,,20.1
1618745098.9380608,0.5,3.1,3.99,115.29,10.17,13.73,,20.1
1618745099.0340607,0.5,3.1,3.99,115.29,10.17,13.76,,20.1
1618745099.1290588,0.5,3.08,3.76,115.29,10.17,13.76,,20.1
1618745099.2240572,0.5,3.08,3.76,113.9,10.16,13.76,,20.1
1618745099.3030562,0.5,3.08,3.76,113.9,10.16,13.76,,20.1
1618745099.3960745,0.5,3.08,3.76,113.9,10.16,13.76,,20.1
1618745099.507078,0.5,3.98,3.55,113.9,10.16,13.77,,20.1
1618745099.6020572,0.5,3.98,3.55,113.91,10.16,13.77,,20.1
1618745099.6970582,0.5,3.98,3.55,113.91,10.16,13.77,,20.1
1618745099.7920785,0.5,3.29,3.55,113.91,10.16,13.79,,20.1
1618745099.8880603,0.5,3.29,4.2,113.8,10.16,13.79,,20.1
1618745099.9840581,0.6,3.29,4.2,113.8,10.24,13.79,,20.1
1618745100.080057,0.6,3.55,4.2,113.8,10.24,13.0,,20.1
1618745100.1750586,0.6,3.55,4.2,113.8,10.24,13.0,,20.1
1618745100.2700567,0.6,3.55,3.96,114.19,10.24,13.0,,20.1
1618745100.3810892,0.5,3.55,3.96,114.19,10.32,13.0,,20.1
1618745100.4750578,0.5,3.55,3.96,114.19,10.32,13.79,,20.1
1618745100.5700767,0.5,3.54,3.95,114.19,10.32,13.79,,20.1
1618745100.664067,0.5,3.54,3.95,113.56,10.32,13.79,,20.1
1618745100.75906,0.5,3.54,3.95,113.56,10.32,13.72,,20.1
1618745100.8690598,0.5,3.1,3.55,113.56,10.32,13.72,,20.1
1618745100.9650645,0.5,3.1,3.55,113.37,10.24,13.72,,20.1
1618745101.0600662,0.6,3.1,3.55,113.37,10.24,13.72,,20.1
1618745101.156076,0.6,3.73,3.55,113.37,10.24,13.7,,20.1
1618745101.2510688,0.6,3.73,3.98,114.82,10.2,13.7,,20.1
1618745101.3470712,0.5,3.73,3.98,114.82,10.2,13.7,,20.1
1618745101.4420707,0.5,3.73,3.98,114.82,10.2,13.7,,20.1
1618745101.53706,0.5,4.34,3.98,114.82,10.2,13.63,,20.1
1618745101.6320572,0.5,4.34,4.45,113.44,10.2,13.63,,20.1
1618745101.7270994,0.5,4.34,4.45,113.44,10.28,13.63,,20.1
1618745101.8210642,0.5,4.34,4.45,113.44,10.28,13.61,,20.1
1618745101.9300652,0.5,3.09,3.76,113.69,10.28,13.61,,20.1
1618745102.0250602,0.5,3.09,3.76,113.69,10.2,13.61,,20.1
1618745102.12106,0.5,3.09,3.76,113.69,10.2,13.61,,20.1
1618745102.215059,0.5,3.32,3.77,113.69,10.2,13.61,,20.1
1618745102.324069,0.5,3.32,3.77,113.18,10.13,13.61,,20.1
1618745102.4200988,0.5,3.32,3.77,113.18,10.13,13.61,,20.1
1618745102.5143647,0.5,3.32,3.76,113.18,10.13,13.62,,20.1
1618745102.608401,0.5,3.32,3.76,113.18,10.13,13.62,,20.1
1618745102.70337,0.5,3.32,3.76,113.65,10.09,13.62,,20.1
1618745102.7983685,0.5,3.32,3.76,113.65,10.09,13.62,,20.1
1618745102.8928385,0.5,3.54,3.76,113.65,10.09,13.64,,20.1
1618745102.988825,0.5,3.54,3.98,113.65,10.09,13.64,,20.1
1618745103.0848057,0.6,3.54,3.98,113.65,10.09,13.64,,20.1
1618745103.1788056,0.6,3.76,3.98,113.65,10.09,13.64,,20.1
1618745103.2738085,0.6,3.76,3.78,116.01,10.09,13.64,,20.1
1618745103.3688414,0.6,3.76,3.78,116.01,10.21,13.64,,20.1
1618745103.463816,0.6,3.76,3.78,116.01,10.21,13.64,,20.1
1618745103.5588117,0.6,3.56,3.56,116.01,10.21,13.64,,20.1
1618745103.6528106,0.6,3.56,3.56,116.01,10.21,13.64,,20.1
1618745103.7478004,0.5,3.56,3.56,114.48,10.17,13.64,,20.1
1618745103.8418071,0.5,3.56,3.56,114.48,10.17,13.0,,20.1
1618745103.9368012,0.5,3.3,4.18,114.48,10.17,13.0,,20.1
1618745104.0318143,0.5,3.3,4.18,115.08,10.17,13.0,,20.1
1618745104.126805,0.5,3.3,4.18,115.08,10.17,13.0,,20.1
1618745104.2228155,0.5,3.3,3.98,115.08,10.17,13.62,,20.1
1618745104.3168402,0.5,3.3,3.98,112.48,10.24,13.62,,20.1
1618745104.4278002,0.5,3.3,3.98,112.48,10.24,13.62,,20.1
1618745104.5238082,0.5,3.51,3.98,112.48,10.24,13.62,,20.1
1618745104.6178017,0.5,3.51,3.78,116.49,10.24,13.62,,20.1
1618745104.7138062,0.5,3.51,3.78,116.49,10.24,13.62,,20.1
1618745104.8078005,0.5,3.51,3.78,116.49,10.24,13.62,,20.1
1618745104.9028025,0.5,3.72,3.78,116.49,10.24,13.65,,20.1
1618745104.9968097,0.5,3.72,3.28,116.39,10.24,13.65,,20.1
1618745105.0918055,0.6,3.72,3.28,116.39,10.29,13.65,,20.1
1618745105.186809,0.6,3.72,3.28,116.39,10.29,13.65,,20.1
1618745105.2798026,0.6,3.29,3.95,115.59,10.29,13.65,,20.1
1618745105.3588123,0.6,3.29,3.95,115.59,10.29,13.65,,20.1
1618745105.4538026,0.5,3.29,3.95,115.59,10.24,13.65,,20.1
1618745105.5488036,0.5,3.29,3.95,115.59,10.24,13.7,,20.1
1618745105.6438038,0.5,3.09,3.74,115.59,10.24,13.7,,20.1
1618745105.7228034,0.5,3.09,3.74,115.59,10.24,13.7,,20.1
1618745105.816815,0.5,3.09,3.74,115.59,10.24,13.7,,20.1
1618745105.9118018,0.5,3.75,3.74,115.59,10.24,13.7,,20.1
1618745106.0047987,0.5,3.75,3.78,117.18,10.21,13.7,,20.1
1618745106.0998044,0.5,3.75,3.78,117.18,10.21,13.7,,20.1
1618745106.1958044,0.5,3.75,3.78,117.18,10.21,13.7,,20.1
1618745106.291803,0.5,3.28,3.78,117.18,10.21,13.68,,20.1
1618745106.3708396,0.5,3.28,4.2,116.22,10.21,13.68,,20.1
1618745106.4648077,0.5,3.28,4.2,116.22,10.2,13.68,,20.1
1618745106.5598028,0.5,3.28,4.2,116.22,10.2,13.71,,20.1
1618745106.6548014,0.5,3.31,3.74,116.22,10.2,13.71,,20.1
1618745106.7328014,0.5,3.31,3.74,116.22,10.2,13.71,,20.1
1618745106.8278012,0.5,3.31,3.74,116.22,10.2,13.71,,20.1
1618745106.9228024,0.5,3.31,3.74,116.22,10.2,13.72,,20.1
1618745107.0178,0.5,3.09,3.54,116.22,10.2,13.72,,20.1
1618745107.1128025,0.5,3.09,3.54,116.65,10.2,13.72,,20.1
1618745107.2078009,0.5,3.09,3.54,116.65,10.2,13.72,,20.1
1618745107.302843,0.5,3.09,3.99,116.65,10.2,13.72,,20.1
1618745107.3818102,0.5,3.09,3.99,117.19,10.24,13.72,,20.1
1618745107.476839,0.5,3.09,3.99,117.19,10.24,13.72,,20.1
1618745107.571799,0.5,3.09,3.99,117.19,10.24,13.72,,20.1
1618745107.6677988,0.5,3.31,3.99,117.19,10.24,13.7,,20.1
1618745107.7637992,0.5,3.31,3.78,116.81,10.24,13.7,,20.1
1618745107.8588006,0.5,3.31,3.78,116.81,10.24,13.7,,20.1
1618745107.9528008,0.5,3.31,3.78,116.81,10.24,13.68,,20.1
1618745108.0488038,0.5,3.75,3.93,118.03,10.24,13.68,,20.1
1618745108.1448011,0.5,3.75,3.93,118.03,10.16,13.68,,20.1
1618745108.2387984,0.5,3.75,3.93,118.03,10.16,13.68,,20.1
1618745108.3338027,0.5,3.98,4.01,118.03,10.16,13.68,,20.1
1618745108.4283278,0.5,3.98,4.01,118.29,10.2,13.68,,20.1
1618745108.523325,0.5,3.98,4.01,118.29,10.2,13.68,,20.1
1618745108.6193278,0.5,3.98,4.01,118.29,10.2,13.68,,20.1
1618745108.7143269,0.5,3.32,4.01,118.29,10.2,13.73,,20.1
1618745108.808348,0.5,3.32,3.96,1.0,10.2,13.73,,20.1
1618745108.9033256,0.5,3.32,3.96,1.0,10.2,13.73,,20.1
1618745108.999327,0.5,3.31,3.96,1.0,10.2,13.75,,20.1
1618745109.0943356,0.5,3.31,3.76,118.87,10.2,13.75,,20.1
1618745109.1903312,0.6,3.31,3.76,118.87,10.24,13.75,,20.1
1618745109.298325,0.6,3.31,3.76,118.87,10.24,13.74,,20.1
1618745109.3923376,0.6,3.5,3.76,118.11,10.24,13.74,,20.1
1618745109.4873629,0.5,3.5,3.76,118.11,10.12,13.74,,20.1
1618745109.5833673,0.5,3.5,3.76,118.11,10.12,13.71,,20.1
1618745109.6773252,0.5,3.5,3.76,118.11,10.12,13.71,,20.1
1618745109.7733662,0.5,3.09,3.56,118.11,10.12,13.71,,20.1
1618745109.8683238,0.5,3.09,3.56,120.01,10.12,13.71,,20.1
1618745109.9623232,0.5,3.09,3.56,120.01,10.12,13.7,,20.1
1618745110.057341,0.5,4.2,3.96,120.01,10.12,13.7,,20.1
1618745110.1513212,0.5,4.2,3.96,119.28,10.25,13.7,,20.1
1618745110.2463243,0.6,4.2,3.96,119.28,10.25,13.7,,20.1
1618745110.3423316,0.6,3.98,3.31,119.28,10.25,13.7,,20.1
1618745110.437329,0.6,3.98,3.31,119.28,10.25,13.7,,20.1
1618745110.5323386,0.6,3.98,3.31,118.98,10.28,13.7,,20.1
1618745110.6273255,0.5,3.98,3.31,118.98,10.28,13.7,,20.1
1618745110.7213295,0.5,2.87,3.31,118.98,10.28,13.69,,20.1
1618745110.8183284,0.5,2.87,3.95,118.98,10.28,13.69,,20.1
1618745110.9133334,0.5,2.87,3.95,118.98,10.28,13.69,,20.1
1618745111.0233297,0.5,3.53,3.95,118.98,10.28,13.69,,20.1
1618745111.119328,0.5,3.53,3.99,119.42,10.28,13.69,,20.1
1618745111.215332,0.5,3.53,3.99,119.42,10.16,13.69,,20.1
1618745111.3093295,0.5,3.53,3.99,119.42,10.16,13.69,,20.1
1618745111.4023314,0.5,3.78,4.21,119.42,10.16,13.69,,20.1
1618745111.4973338,0.5,3.78,4.21,119.47,10.33,13.69,,20.1
1618745111.5913303,0.5,3.78,4.21,119.47,10.33,13.69,,20.1
1618745111.6863663,0.5,3.78,4.21,119.47,10.33,13.69,,20.1
1618745111.782328,0.5,3.51,4.04,119.47,10.33,13.61,,20.1
1618745111.8753343,0.5,3.51,4.04,119.47,10.33,13.61,,20.1
1618745111.9703257,0.5,3.51,4.04,119.47,10.33,13.61,,20.1
1618745112.0653253,0.5,3.32,4.04,119.47,10.33,13.63,,20.1
1618745112.1603265,0.5,3.32,3.71,120.36,10.16,13.63,,20.1
1618745112.2563334,0.5,3.32,3.71,120.36,10.16,13.63,,20.1
1618745112.3523235,0.5,2.86,3.71,120.36,10.16,13.63,,20.2
1618745112.4473248,0.5,2.86,3.71,120.36,10.16,13.63,,20.2
1618745112.543327,0.5,2.86,3.74,120.65,10.16,13.63,,20.2
1618745112.6383638,0.5,2.86,3.74,120.65,10.24,13.63,,20.2
1618745112.732334,0.5,3.54,3.74,120.65,10.24,13.63,,20.2
1618745112.8273358,0.5,3.54,4.4,119.84,10.24,13.63,,20.2
1618745112.922332,0.5,3.54,4.4,119.84,10.16,13.63,,20.2
1618745113.0183258,0.5,3.54,4.4,119.84,10.16,13.79,,20.2
1618745113.11333,0.5,3.96,4.18,119.84,10.16,13.79,,20.2
1618745113.2083316,0.5,3.96,4.18,120.8,10.2,13.79,,20.2
1618745113.3023283,0.5,3.96,4.18,120.8,10.2,13.79,,20.2
1618745113.3973374,0.5,3.96,4.18,120.8,10.2,13.79,,20.2
1618745113.4923372,0.5,3.08,3.93,120.8,10.2,13.81,,20.2
1618745113.5863678,0.5,3.08,3.93,120.72,10.08,13.81,,20.2
1618745113.6813297,0.5,3.08,3.93,120.72,10.08,13.81,,20.2
1618745113.776329,0.5,3.0,3.93,120.72,10.08,13.81,,20.2
1618745113.8723269,0.5,3.0,4.23,121.8,10.21,13.81,,20.2
1618745113.9663658,0.5,3.0,4.23,121.8,10.21,13.81,,20.2
1618745114.0593295,0.5,3.75,4.23,121.8,10.21,13.72,,20.2
1618745114.1533263,0.5,3.75,4.23,121.8,10.21,13.72,,20.2
1618745114.2323334,0.5,3.75,3.99,121.44,10.21,13.72,,20.2
1618745114.3273275,0.5,3.75,3.99,121.44,10.21,13.72,,20.2
1618745114.422333,0.5,3.75,3.99,121.44,10.21,13.71,,20.2
1618745114.517333,0.5,3.5,3.55,122.3,10.21,13.71,,20.2
1618745114.5963287,0.5,3.5,3.55,122.3,10.21,13.71,,20.2
1618745114.691333,0.5,3.5,3.55,122.3,10.21,13.71,,20.2
1618745114.7863255,0.5,3.5,3.55,122.3,10.21,13.71,,20.2
1618745114.880333,0.5,3.29,3.76,122.3,10.21,13.71,,20.2
1618745114.9753268,0.5,3.29,3.76,121.51,10.27,13.71,,20.2
1618745115.0703533,0.5,3.29,3.76,121.51,10.27,13.71,,20.2
1618745115.1653364,0.5,3.31,3.95,121.51,10.27,13.71,,20.2
1618745115.2603297,0.5,3.31,3.95,121.99,10.2,13.71,,20.2
1618745115.3553693,0.6,3.31,3.95,121.99,10.2,13.71,,20.2
1618745115.4343278,0.6,3.53,3.95,121.99,10.2,13.75,,20.2
1618745115.530332,0.6,3.53,3.95,121.99,10.2,13.75,,20.2
1618745115.6263306,0.6,3.53,3.54,121.99,10.2,13.75,,20.2
1618745115.7213306,0.6,3.53,3.54,121.99,10.2,13.75,,20.2
1618745115.8323314,0.6,3.33,3.54,121.99,10.2,13.79,,20.2
1618745115.9423327,0.6,3.33,3.98,122.69,10.2,13.79,,20.2
1618745116.052338,0.5,3.33,3.98,122.69,10.21,13.79,,20.2
1618745116.164324,0.5,3.33,3.98,122.69,10.21,13.79,,20.2
1618745116.2583337,0.5,3.75,4.01,122.69,10.21,13.79,,20.2
1618745116.3523276,0.6,3.75,4.01,123.25,10.2,13.79,,20.2
1618745116.4483259,0.6,3.75,4.01,123.25,10.2,13.79,,20.2
1618745116.543327,0.6,3.51,4.21,123.25,10.2,13.8,,20.2
1618745116.6373272,0.6,3.51,4.21,121.92,10.2,13.8,,20.2
1618745116.7323291,0.5,3.51,4.21,121.92,10.2,13.8,,20.2
1618745116.8283346,0.5,3.09,4.21,121.92,10.2,13.79,,20.2
1618745116.9223366,0.5,3.09,3.73,122.17,10.2,13.79,,20.2
1618745117.018334,0.5,3.09,3.73,122.17,10.24,13.79,,20.2
1618745117.112324,0.5,3.09,3.73,122.17,10.24,13.79,,20.2
1618745117.2073326,0.5,3.53,3.73,122.17,10.24,13.79,,20.2
1618745117.3013315,0.5,3.53,3.78,123.56,10.24,13.79,,20.2
1618745117.396327,0.5,3.53,3.78,123.56,10.24,13.79,,20.2
1618745117.4923663,0.5,3.53,3.78,123.56,10.24,13.82,,20.2
1618745117.5883365,0.5,3.5,3.92,123.56,10.24,13.82,,20.2
1618745117.6833436,0.5,3.5,3.92,123.56,10.24,13.82,,20.2
1618745117.7793422,0.5,3.5,3.92,123.56,10.24,13.83,,20.2
1618745117.874347,0.5,3.3,4.2,123.56,10.24,13.83,,20.2
1618745117.9683332,0.5,3.3,4.2,123.54,10.13,13.83,,20.2
1618745118.0643358,0.5,3.3,4.2,123.54,10.13,13.83,,20.2
1618745118.1583335,0.5,3.3,4.2,123.54,10.13,13.83,,20.2
1618745118.2543545,0.5,3.09,3.98,123.54,10.13,13.83,,20.2
1618745118.3493347,0.5,3.09,3.98,123.82,10.24,13.83,,20.2
1618745118.443357,0.5,3.09,3.98,123.82,10.24,13.83,,20.2
1618745118.539368,0.5,3.46,3.98,123.82,10.24,13.85,,20.2
1618745118.6343253,0.5,3.46,3.74,1.0,10.24,13.85,,20.2
1618745118.729333,0.6,3.46,3.74,1.0,10.24,13.85,,20.2
1618745118.8253396,0.6,3.31,3.74,1.0,10.24,13.87,,20.2
1618745118.9183319,0.6,3.31,3.74,1.0,10.24,13.87,,20.2
1618745119.0143383,0.6,3.31,4.23,124.38,10.24,13.87,,20.2
1618745119.1233332,0.5,3.31,4.23,124.38,10.12,13.87,,20.2
1618745119.2183268,0.5,3.31,4.23,124.38,10.12,13.87,,20.2
1618745119.3133292,0.5,3.32,3.98,124.67,10.12,13.87,,20.2
1618745119.4073353,0.6,3.32,3.98,124.67,10.21,13.87,,20.2
1618745119.5023324,0.6,3.32,3.98,124.67,10.21,13.85,,20.2
1618745119.59633,0.6,3.97,3.96,124.67,10.21,13.85,,20.2
1618745119.6913297,0.6,3.97,3.96,124.06,10.16,13.85,,20.2
1618745119.7863367,0.5,3.97,3.96,124.06,10.16,13.85,,20.2
1618745119.8823302,0.5,3.53,3.96,124.06,10.16,13.81,,20.2
1618745119.9783401,0.5,3.53,3.96,124.06,10.16,13.81,,20.2
1618745120.0723298,0.5,3.53,4.2,124.02,10.24,13.81,,20.2
1618745120.1683357,0.5,3.53,4.2,124.02,10.24,13.81,,20.2
1618745120.263346,0.5,3.54,4.2,124.02,10.24,13.81,,20.2
1618745120.3583262,0.5,3.54,4.01,124.26,10.24,13.81,,20.2
1618745120.4523246,0.5,3.54,4.01,124.26,10.25,13.81,,20.2
1618745120.546325,0.5,3.98,4.01,124.26,10.25,13.93,,20.2
1618745120.6403284,0.5,3.98,3.99,124.73,10.25,13.93,,20.2
1618745120.7353275,0.5,3.98,3.99,124.73,10.25,13.93,,20.2
1618745120.8303263,0.5,3.98,3.99,124.73,10.25,13.93,,20.2
1618745120.9253254,0.5,3.98,3.99,124.73,10.25,13.97,,20.2
1618745121.0203352,0.5,3.29,3.96,124.73,10.25,13.97,,20.2
1618745121.1153262,0.5,3.29,3.96,125.44,10.09,13.97,,20.2
1618745121.2093682,0.5,3.29,3.96,125.44,10.09,13.98,,20.2
1618745121.3043315,0.5,3.73,4.47,125.44,10.09,13.98,,20.2
1618745121.3983393,0.5,3.73,4.47,125.72,10.2,13.98,,20.2
1618745121.4943268,0.5,3.73,4.47,125.72,10.2,13.98,,20.2
1618745121.5893254,0.5,3.73,4.47,125.72,10.2,13.98,,20.2
1618745121.6834695,0.5,3.32,3.98,125.72,10.2,14.03,,20.2
1618745121.7795043,0.5,3.32,3.98,124.78,10.32,14.03,,20.2
1618745121.8744717,0.5,3.32,3.98,124.78,10.32,14.03,,20.2
1618745121.9695053,0.5,3.51,3.98,124.78,10.32,14.02,,20.2
1618745122.0644708,0.5,3.51,4.43,125.38,10.32,14.02,,20.2
1618745122.1595085,0.5,3.51,4.43,125.38,10.32,14.02,,20.2
1618745122.2544727,0.5,3.51,4.43,125.38,10.32,13.99,,20.2
1618745122.350464,0.5,3.51,3.98,125.65,10.32,13.99,,20.2
1618745122.4444668,0.5,3.51,3.98,125.65,10.32,13.99,,20.2
1618745122.538476,0.5,3.51,3.98,125.65,10.29,13.99,,20.2
1618745122.6324682,0.5,3.51,3.98,125.65,10.29,13.95,,20.2
1618745122.7284782,0.5,3.27,3.98,125.54,10.29,13.95,,20.2
1618745122.8244674,0.5,3.27,3.98,125.54,10.21,13.95,,20.2
1618745122.9194665,0.5,3.27,3.98,125.54,10.21,13.82,,20.2
1618745123.0134716,0.5,3.53,3.96,125.54,10.21,13.82,,20.2
1618745123.1224775,0.5,3.53,3.96,126.15,10.17,13.82,,20.2
1618745123.2185032,0.6,3.53,3.96,126.15,10.17,13.82,,20.2
1618745123.3134775,0.6,3.55,3.96,126.15,10.17,13.82,,20.2
1618745123.4074645,0.6,3.55,3.96,126.15,10.17,13.82,,20.2
1618745123.5016534,0.6,3.55,4.23,126.44,10.16,13.82,,20.2
1618745123.5966632,0.6,3.55,4.23,126.44,10.16,13.82,,20.2
1618745123.690661,0.6,2.84,4.23,126.44,10.16,13.77,,20.2
1618745123.7846556,0.6,2.84,3.93,126.71,10.16,13.77,,20.2
1618745123.8796601,0.5,2.84,3.93,126.71,10.16,13.77,,20.2
1618745123.9716554,0.5,3.53,3.93,126.71,10.16,13.76,,20.2
1618745124.079657,0.5,3.53,3.74,126.04,10.16,13.76,,20.2
1618745124.174656,0.5,3.53,3.74,126.04,10.2,13.76,,20.2
1618745124.269653,0.5,3.53,3.74,126.04,10.2,13.74,,20.2
1618745124.347651,0.5,3.53,3.74,126.04,10.2,13.74,,20.2
1618745124.4576545,0.5,3.53,3.76,126.04,10.2,13.74,,20.2
1618745124.5526524,0.5,3.53,3.76,126.96,10.17,13.74,,20.2
1618745124.647661,0.6,3.53,3.76,126.96,10.17,13.74,,20.2
1618745124.7426548,0.6,3.72,3.55,126.96,10.17,13.72,,20.2
1618745124.8386524,0.6,3.72,3.55,126.53,10.17,13.72,,20.2
1618745124.9336529,0.5,3.72,3.55,126.53,10.17,13.72,,20.2
1618745125.027654,0.5,3.69,3.55,126.53,10.17,13.7,,20.2
1618745125.121664,0.5,3.69,3.77,129.09,10.24,13.7,,20.2
1618745125.2156515,0.5,3.69,3.77,129.09,10.24,13.7,,20.2
1618745125.3096538,0.6,3.69,3.77,129.09,10.24,13.7,,20.2
1618745125.4046562,0.6,3.76,3.77,129.09,10.24,13.7,,20.2
1618745125.4976537,0.6,3.76,3.74,127.47,10.24,13.7,,20.2
1618745125.5926528,0.5,3.76,3.74,127.47,10.2,13.7,,20.2
1618745125.6856582,0.5,3.76,3.74,127.47,10.2,13.7,,20.2
1618745125.779656,0.5,3.55,3.74,128.25,10.2,13.7,,20.2
1618745125.8746555,0.5,3.55,3.74,128.25,10.16,13.7,,20.2
1618745125.9706538,0.5,3.55,3.74,128.25,10.16,13.7,,20.2
1618745126.064663,0.5,3.55,3.74,128.25,10.16,13.71,,20.2
1618745126.1596503,0.5,3.75,4.21,128.25,10.16,13.71,,20.2
1618745126.2536564,0.5,3.75,4.21,126.09,10.28,13.71,,20.2
1618745126.3496614,0.5,3.75,4.21,126.09,10.28,13.71,,20.2
1618745126.4436529,0.5,3.31,3.74,126.09,10.28,13.71,,20.2
1618745126.537655,0.5,3.31,3.74,128.19,10.2,13.71,,20.2
1618745126.6326983,0.6,3.31,3.74,128.19,10.2,13.71,,20.2
1618745126.7286594,0.6,3.31,3.74,128.19,10.2,13.71,,20.2
1618745126.8226569,0.6,3.31,3.98,128.71,10.21,13.71,,20.2
1618745126.9176593,0.6,3.31,3.98,128.71,10.21,13.71,,20.2
1618745127.011653,0.4,3.31,3.98,128.71,10.21,13.71,,20.2
1618745127.1066556,0.4,3.53,3.98,128.71,10.21,13.71,,20.2
1618745127.2016604,0.4,3.53,3.71,129.03,10.21,13.71,,20.2
1618745127.3126626,0.5,3.53,3.71,129.03,10.2,13.71,,20.2
1618745127.4056551,0.5,3.31,3.71,129.03,10.2,13.71,,20.2
1618745127.500655,0.5,3.31,4.18,129.38,10.2,13.71,,20.2
1618745127.5946593,0.4,3.31,4.18,129.38,10.21,13.71,,20.2
1618745127.689661,0.4,3.31,4.18,129.38,10.21,13.74,,20.2
1618745127.784693,0.4,3.31,3.74,129.38,10.21,13.74,,20.2
1618745127.8796642,0.4,3.31,3.74,129.38,10.21,13.74,,20.2
1618745127.9736564,0.7,3.31,3.74,130.36,10.21,13.74,,20.2
1618745128.0696716,0.7,3.31,3.74,130.36,10.21,13.74,,20.2
1618745128.1636543,0.7,3.31,3.73,130.36,10.21,13.76,,20.2
1618745128.258657,0.7,3.31,3.73,129.55,10.32,13.76,,20.2
1618745128.354691,0.6,3.31,3.73,129.55,10.32,13.76,,20.2
1618745128.4496665,0.6,3.31,3.73,129.55,10.32,13.76,,20.2
1618745128.5456507,0.6,3.31,3.74,130.81,10.08,13.76,,20.2
1618745128.638661,0.5,3.31,3.74,130.81,10.08,13.76,,20.2
1618745128.7336564,0.5,3.31,3.74,130.81,10.08,13.76,,20.2
1618745128.82667,0.5,3.11,3.74,130.81,10.08,13.81,,20.2
1618745128.9226592,0.5,3.11,3.55,129.77,10.08,13.81,,20.2
1618745129.0166771,0.6,3.11,3.55,129.77,10.08,13.81,,20.2
1618745129.1126583,0.6,3.11,3.55,129.77,10.08,13.85,,20.2
1618745129.2216535,0.6,3.09,3.96,130.02,10.08,13.85,,20.2
1618745129.316658,0.6,3.09,3.96,130.02,10.24,13.85,,20.2
1618745129.4126523,0.6,3.09,3.96,130.02,10.24,13.85,,20.2
1618745129.506654,0.6,3.08,3.76,130.02,10.24,13.85,,20.2
1618745129.6156533,0.6,3.08,3.76,130.08,10.2,13.85,,20.2
1618745129.7106516,0.6,3.08,3.76,130.08,10.2,13.9,,20.2
1618745129.804657,0.6,3.08,3.76,130.08,10.2,13.9,,20.2
1618745129.8996534,0.6,3.51,3.78,130.08,10.2,13.9,,20.2
1618745129.9946542,0.6,3.51,3.78,130.08,10.2,13.9,,20.2
1618745130.0906544,0.6,3.51,3.78,130.08,10.2,13.9,,20.2
1618745130.1856523,0.6,3.33,3.78,130.08,10.2,13.91,,20.2
1618745130.2806756,0.6,3.33,3.77,130.02,10.16,13.91,,20.2
1618745130.3736558,0.6,3.33,3.77,130.02,10.16,13.91,,20.2
1618745130.4676678,0.6,2.63,3.77,130.02,10.16,13.9,,20.2
1618745130.5636768,0.6,2.63,3.96,131.09,10.16,13.9,,20.2
1618745130.6586912,0.6,2.63,3.96,131.09,10.16,13.9,,20.2
1618745130.753671,0.5,2.63,3.96,131.09,10.24,13.9,,20.2
1618745130.8476636,0.5,2.63,3.96,131.09,10.24,13.9,,20.2
1618745130.9426656,0.5,3.31,3.74,143.98,10.24,13.9,,20.2
1618745131.0366561,0.5,3.31,3.74,143.98,10.24,13.9,,20.2
1618745131.1321974,0.5,3.31,3.74,143.98,10.24,13.0,,20.2
1618745131.2281866,0.5,3.31,3.98,143.98,10.24,13.0,,20.2
1618745131.3211913,0.5,3.31,3.98,142.03,10.2,13.0,,20.2
1618745131.416188,0.5,3.31,3.98,142.03,10.2,13.0,,20.2
1618745131.5131876,0.5,3.31,3.98,142.03,10.2,13.0,,20.2
1618745131.6071908,0.5,3.53,3.73,142.03,10.2,13.85,,20.2
1618745131.7021935,0.5,3.53,3.73,143.74,10.16,13.85,,20.2
1618745131.7971866,0.5,3.53,3.73,143.74,10.16,13.85,,20.2
1618745131.8911896,0.5,3.76,3.73,143.74,10.16,13.82,,20.2
1618745131.9871945,0.5,3.76,3.29,140.21,10.2,13.82,,20.2
1618745132.0811872,0.6,3.76,3.29,140.21,10.2,13.82,,20.2
1618745132.177187,0.6,3.98,3.29,140.21,10.2,13.8,,20.2
1618745132.2721875,0.6,3.98,3.74,144.35,10.2,13.8,,20.2
1618745132.3831837,0.5,3.98,3.74,144.35,10.16,13.8,,20.2
1618745132.4802861,0.5,3.98,3.74,144.35,10.16,13.8,,20.2
1618745132.592275,0.5,2.18,3.81,144.35,10.16,13.8,,20.2
1618745132.6872706,0.5,2.18,3.81,144.35,10.16,13.8,,20.2
1618745132.7812717,0.5,2.18,3.81,142.8,10.16,13.8,,20.2
1618745132.8772695,0.5,2.18,3.81,142.8,10.16,13.81,,20.2
1618745132.9732726,0.5,3.1,3.51,142.8,10.16,13.81,,20.2
1618745133.0692687,0.5,3.1,3.51,145.15,10.2,13.81,,20.2
1618745133.1642778,0.5,3.1,3.51,145.15,10.2,13.81,,20.2
1618745133.2623298,0.5,3.05,3.96,145.15,10.2,13.82,,20.2
1618745133.371273,0.5,3.05,3.96,144.26,10.16,13.82,,20.2
